"Bug ID","Product","Component","Assignee","Status","Resolution","Summary","Changed","Depends on","Opened","OS","Number of Comments","Last Resolved","Last Visit","Crash Signature","Duplicate Count","Classification","Priority","Rank","Version","Votes","CC Count","Bug Interest"
1473924,"Firefox","Address Bar","nobody","UNCONFIRMED"," ---","Error message is not displaying when we try to login without enter any details","2018-07-06 08:18:44",,"2018-07-06 08:18:44","Unspecified",1,,,,0,"Client Software","P3",,"63 Branch",0,0,
957045,"Firefox","Address Bar","nobody","UNCONFIRMED"," ---","Alt-enter does not create new tab while running Civilization V","2018-03-14 13:40:45",,"2014-01-06 23:31:28","Windows 8.1",4,,,,0,"Client Software","P5",,"27 Branch",0,4,
1057362,"Firefox","Address Bar","nobody","UNCONFIRMED"," ---","address bar autocomplete drop-down overlaps the bar itself","2018-04-13 12:15:05",,"2014-08-22 06:44:21","Linux",8,,,,0,"Client Software","P5",,"33 Branch",0,6,
1208308,"Firefox","Address Bar","nobody","UNCONFIRMED"," ---","Input field suggestion position off","2018-04-13 09:22:42",,"2015-09-24 19:35:12","Linux",4,,,,0,"Client Software","P5",,"42 Branch",0,3,
1243402,"Firefox","Address Bar","nobody","UNCONFIRMED"," ---","urlbar fontsize ignored","2018-02-09 12:11:57",,"2016-01-27 08:02:57","Unspecified",2,,,,0,"Client Software","P5",,"42 Branch",0,1,
1256121,"Firefox","Address Bar","nobody","UNCONFIRMED"," ---","Changing language while typing in the location bar selects the whole text if browser.urlbar.clickSelectsAll is set to true","2017-12-18 10:05:16",,"2016-03-13 03:23:25","Linux",2,,,,0,"Client Software","P5",,"45 Branch",1,1,
1263459,"Firefox","Address Bar","nobody","UNCONFIRMED"," ---","website loads in new window","2018-02-09 12:14:33",,"2016-04-10 12:14:25","Unspecified",7,,,,0,"Client Software","P5",,"44 Branch",0,3,
1322218,"Firefox","Address Bar","nobody","UNCONFIRMED"," ---","URL auto-completion stops working after unlocking screen","2018-02-02 09:08:32",,"2016-12-06 03:00:44","Linux",1,,,,0,"Client Software","P5",,"45 Branch",0,2,
1421431,"Firefox","Address Bar","nobody","UNCONFIRMED"," ---","Problems in Firefox with an encoded backslash in url.","2018-07-10 15:16:00",1163959,"2017-11-28 13:46:14","Unspecified",5,,,,0,"Client Software","P5",,"57 Branch",0,5,
1435604,"Firefox","Address Bar","nobody","UNCONFIRMED"," ---","Firefox doesn't show if a page if bookmarked until the page starts to load","2018-03-18 03:27:10",,"2018-02-04 03:17:38","All",7,,,,1,"Client Software","P5",,"58 Branch",0,4,
1444867,"Firefox","Address Bar","nobody","UNCONFIRMED"," ---","Address bar search suggestions disappear when # of characters is even and there is only one suggestion","2018-05-08 06:18:41",,"2018-03-12 05:48:52","Windows 10",7,,,,0,"Client Software","P5",,"57 Branch",0,3,
1445497,"Firefox","Address Bar","nobody","UNCONFIRMED"," ---","Many of my open tabs are not being searched (with or without %)","2018-06-25 01:27:41",,"2018-03-13 16:02:57","All",5,,,,0,"Client Software","P5",,"Trunk",0,1,
1450237,"Firefox","Address Bar","nobody","UNCONFIRMED"," ---","red pixel in the search bar","2018-04-03 01:49:42",,"2018-03-30 05:13:48","Linux",2,,,,0,"Client Software","P5",,"61 Branch",0,1,
1456367,"Firefox","Address Bar","nobody","UNCONFIRMED"," ---","Incorrect prompt “Search or enter address” when search is turned off","2018-09-30 22:34:29",,"2018-04-23 21:07:31","All",16,,,,2,"Client Software","P5",,"61 Branch",1,7,
1459496,"Firefox","Address Bar","nobody","UNCONFIRMED"," ---","It's not possible to close the browser's window when the address bar dropdown menu is shown.","2018-05-14 07:00:23",,"2018-05-06 06:45:04","Linux",3,,,,0,"Client Software","P5",,"59 Branch",0,2,
1460904,"Firefox","Address Bar","nobody","UNCONFIRMED"," ---","Defunct URL and search bars in on Ubuntu 16.04 + 18.04","2018-07-20 17:45:24",,"2018-05-11 08:49:16","Unspecified",22,,,,0,"Client Software","P5",,"60 Branch",0,6,
1461206,"Firefox","Address Bar","nobody","UNCONFIRMED"," ---","autocomplete in address bar or input field may lead to browser hang and all stop working mouse control in all Xwayland applications","2018-07-20 17:44:28",,"2018-05-13 10:52:56","Linux",2,,,,0,"Client Software","P5",,"Trunk",0,1,
1470643,"Firefox","Address Bar","nobody","UNCONFIRMED"," ---","Address bar not immediately cleared in Windows tablet mode","2018-10-26 01:01:17",,"2018-06-23 02:05:22","Unspecified",3,,,,0,"Client Software","P5",,"60 Branch",0,1,
1481092,"Firefox","Address Bar","nobody","UNCONFIRMED"," ---","Firefox changes behaviour between search and address in bar depending on how fast you are","2018-08-21 17:17:01",,"2018-08-05 14:43:25","Unspecified",2,,,,0,"Client Software","P5",,"61 Branch",0,2,
1484262,"Firefox","Address Bar","nobody","UNCONFIRMED"," ---","Address bar refreshes after loading removing typed characters","2018-08-21 17:14:42",,"2018-08-17 08:35:09","Unspecified",4,,,,0,"Client Software","P5",,"61 Branch",0,3,
1486664,"Firefox","Address Bar","nobody","UNCONFIRMED"," ---","a %7E in an URI should be reencoded as its non-percent-encoded tilde / ~","2018-09-07 17:59:39",,"2018-08-27 17:47:00","Unspecified",7,,,,0,"Client Software","P5",,"61 Branch",0,3,
1489090,"Firefox","Address Bar","nobody","UNCONFIRMED"," ---","Firefox does not include bookmarks in address bar search","2018-09-10 07:40:33",,"2018-09-06 04:39:36","Unspecified",7,"2018-09-07 10:47:19",,,0,"Client Software","P5",,"60 Branch",0,5,
1494250,"Firefox","Address Bar","nobody","UNCONFIRMED"," ---","Disabling suggested searches sometimes ignores enter key","2018-10-11 13:58:00",,"2018-09-26 02:53:44","Unspecified",4,,,,0,"Client Software","P5",,"62 Branch",0,1,
1496365,"Firefox","Address Bar","nobody","UNCONFIRMED"," ---","Fix the jumping history drop down arrow and make it visible at all times","2018-10-10 08:38:10",,"2018-10-04 02:58:19","Unspecified",4,,,,0,"Client Software","P5",,"62 Branch",0,3,
1503161,"Firefox","Address Bar","nobody","NEW"," ---","Address bar placeholder text appears in reverse for RTL locales","2018-11-10 11:38:43",1322542,"2018-10-30 00:13:15","Unspecified",4,,,,0,"Client Software"," --",,"unspecified",0,4,
1504191,"Firefox","Address Bar","nobody","NEW"," ---","Very frequent browser/components/urlbar/tests/browser/browser_UrlbarInput_tooltip.js when Gecko 65 merges to Beta on 2018-12-03","2018-11-09 09:51:31",,"2018-11-02 06:02:38","Unspecified",2,,,,0,"Client Software"," --",,"unspecified",0,5,
1504955,"Firefox","Address Bar","nobody","NEW"," ---","Copy Pasting part of search shortcut doesn't enable the highlight for the full string","2018-11-06 08:03:01",,"2018-11-06 01:42:48","All",2,,,,0,"Client Software"," --",,"Trunk",0,0,
1505020,"Firefox","Address Bar","nobody","NEW"," ---","Search shortcut autocomplete not updated","2018-11-06 08:02:43",,"2018-11-06 05:13:21","All",2,,,,0,"Client Software"," --",,"Trunk",0,1,
1491244,"Firefox","Address Bar","dao+bmo","NEW"," ---","[meta] UrlbarInput","2018-11-08 00:31:39","1477985, 1489063, 1491245, 1491249, 1491252, 1491253, 1491255, 1492842, 1494274, 1494334, 1494690, 1496152, 1496165, 1496443, 1496476, 1496703, 1496705, 1497464, 1497469, 1497814, 1498181, 1498748, 1498878, 1498879, 1499648, 1499652, 1500080, 1500086, 1500486, 1501270, 1501623, 1501624, 1501996, 1503338, 1503689","2018-09-14 03:32:45","All",5,,,,0,"Client Software","P1",,"Trunk",4,5,
1496772,"Firefox","Address Bar","nobody","NEW"," ---","[meta] Search @ keyword/alias/shortcut improvements","2018-11-05 13:47:07","1480505, 1496811, 1496814, 1496815, 1498023, 1499193, 1499581, 1500545, 1502920, 1502930, 1502975, 1504552, 1504847, 1504854","2018-10-05 09:35:28","Unspecified",6,,,,0,"Client Software","P1",,"Trunk",1,6,
1506100,"Firefox","Address Bar","jkt","NEW"," ---","javascript: protocol URLs typed into the address bar no longer work","2018-11-09 16:12:22",1466801,"2018-11-09 04:40:27","All",9,,,,0,"Client Software","P2",,"unspecified",0,7,
1163959,"Firefox","Address Bar","nobody","NEW"," ---","Percent decoding in URL bar transforms valid URLs into different valid URLs","2018-07-10 07:21:04",,"2015-05-12 03:23:56","Unspecified",27,,,,0,"Client Software","P2",,"unspecified",1,11,
1291927,"Firefox","Address Bar","nobody","NEW"," ---","Previous search results in Location Bar are not cleared until next search","2018-01-25 09:37:52",,"2016-08-03 16:18:38","Unspecified",17,,,,2,"Client Software","P2",,"42 Branch",2,9,
1295718,"Firefox","Address Bar","nobody","NEW"," ---","Don't close the urlbar popup when pressing left/right arrow keys","2017-12-14 12:09:48",,"2016-08-16 12:37:23","Unspecified",4,,,,0,"Client Software","P2",,"Trunk",0,4,
1311292,"Firefox","Address Bar","nobody","NEW"," ---","If a one-off has focus, clicking a result/sugestion results in a search that is always made with default engine even if the ""Search with.."" says differently","2018-02-02 09:07:30",,"2016-10-19 02:40:11","All",5,,,,1,"Client Software","P2",,"52 Branch",0,5,
1330343,"Firefox","Address Bar","nobody","NEW"," ---","Anything visited from the locationbar is marked as ""typed""","2018-07-19 10:50:37",,"2017-01-11 08:18:27","Unspecified",1,,,,0,"Client Software","P2",,"unspecified",0,1,
1330462,"Firefox","Address Bar","nobody","NEW"," ---","Using a different search engine to search for the same thing one just searched for is painful","2018-03-13 11:40:37",,"2017-01-11 15:58:42","Unspecified",7,,,,1,"Client Software","P2",,"53 Branch",1,5,
1340663,"Firefox","Address Bar","nobody","NEW"," ---","Figure out requirements to release top websites completion in the awesomebar","2018-03-02 07:59:44","1211726, 1340108, 1341591, 1344276, 1347271, 1349557, 1354264, 1404075, 1438130, 1438908","2017-02-17 12:29:20","Unspecified",12,,,,0,"Client Software","P2",,"unspecified",0,10,
1350535,"Firefox","Address Bar","nobody","NEW"," ---","Location bar suggestions offset when in full screen","2017-12-14 13:52:18",1402272,"2017-03-25 03:31:40","Mac OS X",12,,,,0,"Client Software","P2",,"54 Branch",1,6,
1358677,"Firefox","Address Bar","nobody","NEW"," ---","One-off hover/mouseover borders should be full-height","2017-12-14 13:44:26",,"2017-04-21 16:58:23","Unspecified",3,,,,0,"Client Software","P2",,"Trunk",0,3,
1360769,"Firefox","Address Bar","nobody","NEW"," ---","Add test for ctrl/accel/shift-clicking results in the urlbar","2018-11-03 03:08:19",,"2017-04-28 18:15:08","Unspecified",1,,,,0,"Client Software","P2",,"53 Branch",0,4,
1363570,"Firefox","Address Bar","nobody","NEW"," ---","One-off search buttons: Alt-Up/Down isn't working on Linux","2017-12-14 13:19:29",,"2017-05-09 17:28:20","Unspecified",4,,,,0,"Client Software","P2",,"Trunk",0,3,
1370000,"Firefox","Address Bar","nobody","NEW"," ---","Clicking on a one-off search button should open the search engine page even with an empty field","2017-12-14 12:42:42",,"2017-06-03 06:12:13","Unspecified",1,,,,0,"Client Software","P2",,"unspecified",2,1,
1374067,"Firefox","Address Bar","nobody","NEW"," ---","Tip overlaps to text when focusing location bar","2017-12-14 12:18:41",,"2017-06-18 08:50:21","Unspecified",3,,,,0,"Client Software","P2",,"unspecified",0,3,
1376911,"Firefox","Address Bar","nobody","NEW"," ---","Clicking history dropmarker on URLBar shows nothing for a fresh new user","2018-09-07 01:31:55",,"2017-06-28 13:13:56","Unspecified",4,,,,0,"Client Software","P2",,"56 Branch",1,5,
1386548,"Firefox","Address Bar","nobody","NEW"," ---","Improve restriction characters in the Location Bar","2018-11-08 00:29:49","1177895, 1315509, 1334019, 1376986, 1458201, 1499743, 1500999","2017-08-02 01:40:52","Unspecified",3,,,,0,"Client Software","P2",,"unspecified",1,3,
1389573,"Firefox","Address Bar","nobody","NEW"," ---","Align one-off buttons to the Address Bar input field","2017-12-14 12:00:00",,"2017-08-11 10:35:18","Unspecified",6,,,,0,"Client Software","P2",,"Trunk",0,10,
1402330,"Firefox","Address Bar","nobody","NEW"," ---","location bar ""eyeglass"" icon stays in location bar after editing the URL","2017-12-14 11:12:43",,"2017-09-22 07:31:08","Unspecified",9,,,,0,"Client Software","P2",,"unspecified",0,7,
1412985,"Firefox","Address Bar","nobody","NEW"," ---","Entering email address in the awsomebar forces site login attempt rather than search for email address","2018-02-22 09:57:56",,"2017-10-30 13:26:46","Unspecified",3,,,,1,"Client Software","P2",,"56 Branch",1,3,
1416881,"Firefox","Address Bar","nobody","NEW"," ---","Entering characters with character marks on OSX doesn't correctly change auto-complete options","2017-12-13 07:10:52",,"2017-11-13 12:51:22","Unspecified",6,,,,0,"Client Software","P2",,"57 Branch",0,3,
1417016,"Firefox","Address Bar","nobody","NEW"," ---","Location bar overlaps the ""tip"" notification box","2017-12-13 07:09:44",,"2017-11-14 01:54:15","All",4,,,,0,"Client Software","P2",,"Trunk",0,2,
1417285,"Firefox","Address Bar","nobody","NEW"," ---","Address bar input cleared in a new tab if a previous tab is loading","2017-12-13 07:07:13",,"2017-11-14 17:02:29","Unspecified",1,,,,0,"Client Software","P2",,"57 Branch",0,1,
1437524,"Firefox","Address Bar","nobody","NEW"," ---","In the rich list of autocomplete results, tab should not move through all the items","2018-06-20 01:23:49","1437803, 1449488","2018-02-12 06:45:33","All",10,,,,0,"Client Software","P2",,"Trunk",0,10,
1444163,"Firefox","Address Bar","nobody","NEW"," ---","[RTL] Autocomplete URLs that overflow the address bar may sometimes be truncated from the wrong side, and without ellipsis","2018-10-08 10:01:45",,"2018-03-08 11:18:46","Unspecified",4,,,,0,"Client Software","P2",,"unspecified",0,2,
1452700,"Firefox","Address Bar","nobody","NEW"," ---","Add motion to help discover where one click search engines are added","2018-05-08 17:51:26",1221539,"2018-04-09 10:42:43","Unspecified",3,,,,0,"Client Software","P2",,"unspecified",1,7,
1465812,"Firefox","Address Bar","nobody","NEW"," ---","When user delete an url from the address bar with ""delete"" key, url in the addresse bar should change accordingly","2018-06-28 08:46:23",,"2018-05-31 08:10:45","Unspecified",4,,,,0,"Client Software","P2",,"unspecified",0,3,
1466103,"Firefox","Address Bar","nobody","NEW"," ---","Add telemetry to track the adaptive results in the Address Bar","2018-06-01 05:24:06",,"2018-06-01 05:24:06","Unspecified",1,,,,0,"Client Software","P2",,"55 Branch",0,0,
1476517,"Firefox","Address Bar","nobody","NEW"," ---","Add new telemetry probes for autofill","2018-07-18 01:06:15",1474755,"2018-07-18 00:46:05","Unspecified",1,,,,0,"Client Software","P2",,"unspecified",0,1,
1477895,"Firefox","Address Bar","nobody","NEW"," ---","Firefox wont suggest results from other tabs if history matches are disabled","2018-07-24 05:17:36",,"2018-07-23 20:42:29","Unspecified",2,,,,0,"Client Software","P2",,"61 Branch",0,2,
1489539,"Firefox","Address Bar","nobody","NEW"," ---","The ""frecency"" score is wrongly counted for the redirected ""Amazon"" website if it is accessed with typed ""@amazon"" search alias","2018-09-11 07:49:56",,"2018-09-07 08:36:58","All",3,,,,0,"Client Software","P2",,"Trunk",0,2,
1490028,"Firefox","Address Bar","nobody","NEW"," ---","UrlbarController should fill out QueryContext with more preferences","2018-09-28 01:33:15","1489282, 1494690","2018-09-10 07:54:06","Unspecified",1,,,,0,"Client Software","P2",,"Trunk",0,1,
1490036,"Firefox","Address Bar","nobody","NEW"," ---","Hook up the new Address Bar to BrowserUsageTelemetry.jsm or re-implement","2018-10-19 08:45:23",1500476,"2018-09-10 08:07:10","Unspecified",1,,,,0,"Client Software","P2",,"Trunk",0,0,
1491248,"Firefox","Address Bar","nobody","NEW"," ---","Port one-off search buttons to the new UrlbarView panel","2018-10-26 10:24:18",1502455,"2018-09-14 03:45:42","All",4,,,,0,"Client Software","P2",,"Trunk",1,2,
1491277,"Firefox","Address Bar","nobody","NEW"," ---","Align UrlbarView results with the textbox","2018-10-05 10:43:17",,"2018-09-14 05:15:10","All",1,,,,0,"Client Software","P2",,"Trunk",0,0,
1492481,"Firefox","Address Bar","nobody","NEW"," ---","Implement view visibility manager for the Urlbar","2018-09-19 07:58:00",1491253,"2018-09-19 07:51:52","Unspecified",1,,,,0,"Client Software","P2",,"Trunk",0,1,
1492806,"Firefox","Address Bar","nobody","NEW"," ---","Implement match highlighting for UrlbarView results","2018-09-20 04:35:31",,"2018-09-20 04:33:55","All",1,,,,0,"Client Software","P2",,"Trunk",1,0,
1492810,"Firefox","Address Bar","nobody","NEW"," ---","Display favicons in UrlbarView results","2018-09-20 04:35:46",,"2018-09-20 04:35:46","All",1,,,,0,"Client Software","P2",,"Trunk",1,0,
1492842,"Firefox","Address Bar","nobody","NEW"," ---","Implement UrlbarInput up/down key event handling to navigate within the UrlbarView","2018-09-20 06:22:08",,"2018-09-20 06:22:08","All",1,,,,0,"Client Software","P2",,"Trunk",0,0,
1495183,"Firefox","Address Bar","nobody","NEW"," ---","Create a first muxer implementation","2018-09-29 01:08:07",,"2018-09-29 01:08:07","Unspecified",1,,,,0,"Client Software","P2",,"unspecified",0,0,
1498553,"Firefox","Address Bar","nobody","NEW"," ---","Improve triggering principals used in the URL bar code","2018-10-12 05:46:14",,"2018-10-12 05:46:14","All",1,,,,0,"Client Software","P2",,"unspecified",0,4,
1499648,"Firefox","Address Bar","nobody","NEW"," ---","Make search alias formatting work with UrlbarView","2018-10-17 03:04:00",,"2018-10-17 03:04:00","All",1,,,,0,"Client Software","P2",,"Trunk",0,0,
1500476,"Firefox","Address Bar","nobody","NEW"," ---","Implement FX_URLBAR_SELECTED_RESULT_METHOD on the Quantumbar","2018-10-19 08:45:38",,"2018-10-19 08:45:23","Unspecified",1,,,,0,"Client Software","P2",,"Trunk",0,0,
1501623,"Firefox","Address Bar","nobody","NEW"," ---","Figure out if UrlbarInput::setValueFromResult needs to dispatch an input event","2018-10-25 05:17:47",1501624,"2018-10-24 04:24:09","All",1,,,,0,"Client Software","P2",,"Trunk",0,0,
1502388,"Firefox","Address Bar","nobody","NEW"," ---","Allow the view to limit searches to specific sources","2018-10-26 07:30:56",1502385,"2018-10-26 07:30:56","Unspecified",1,,,,0,"Client Software","P2",,"unspecified",0,0,
1502389,"Firefox","Address Bar","nobody","NEW"," ---","Allow the view to limit searches to specific providers","2018-10-26 07:32:31",1502385,"2018-10-26 07:32:31","Unspecified",1,,,,0,"Client Software","P2",,"unspecified",0,0,
1502397,"Firefox","Address Bar","nobody","NEW"," ---","When a WebExtension keyword is searched for, only query the specific WebExtension provider","2018-10-26 07:49:31",,"2018-10-26 07:49:31","Unspecified",1,,,,0,"Client Software","P2",,"unspecified",0,0,
1502879,"Firefox","Address Bar","nobody","NEW"," ---","Wrap UnifiedComplete in a Provider","2018-10-29 06:51:13",1496685,"2018-10-29 06:48:49","Unspecified",1,,,,0,"Client Software","P2",,"unspecified",0,0,
1503529,"Firefox","Address Bar","nobody","NEW"," ---","QuantumBar: Implement support for browser.urlbar.openintab preference","2018-10-31 04:30:07",,"2018-10-31 04:30:07","Unspecified",1,,,,0,"Client Software","P2",,"Trunk",1,0,
1503531,"Firefox","Address Bar","nobody","NEW"," ---","Ensure we have an integration test for adding a URL load via the address bar to history","2018-10-31 04:33:05",,"2018-10-31 04:33:05","Unspecified",1,,,,0,"Client Software","P2",,"Trunk",0,0,
1503534,"Firefox","Address Bar","nobody","NEW"," ---","Consider if we have enough tests for ""where to open"" results and links from the URLBar","2018-10-31 04:39:06",,"2018-10-31 04:39:06","Unspecified",1,,,,0,"Client Software","P2",,"Trunk",0,0,
1506126,"Firefox","Address Bar","nobody","NEW"," ---","Support clearing history for selected entries","2018-11-09 06:07:51",,"2018-11-09 06:07:51","Unspecified",1,,,,0,"Client Software","P2",,"unspecified",0,0,
1501904,"Firefox","Address Bar","ross.brandes","NEW"," ---","Emacs-like shortcuts in Mac location bar should fire accessibility focus events","2018-10-29 07:50:03",,"2018-10-24 19:47:27","All",3,,,,0,"Client Software","P2",,"Trunk",0,3,
1490035,"Firefox","Address Bar","standard8","NEW"," ---","Re-implement Places Autocomplete results timing telemetry","2018-09-10 08:45:56",,"2018-09-10 08:04:02","Unspecified",2,,,,0,"Client Software","P2",,"Trunk",0,0,
675818,"Firefox","Address Bar","attach-and-request","NEW"," ---","Add delete button to awesome bar result matches","2018-06-05 09:51:25",767254,"2011-08-01 17:30:19","All",12,,,,2,"Client Software","P3",,"Trunk",6,23,
1103889,"Firefox","Address Bar","blair","NEW"," ---","Implement a minimal new autocomplete controller for the urlbar","2018-04-13 12:59:17",,"2014-11-24 01:27:53","All",1,,,,0,"Client Software","P3",,"Trunk",0,3,
1333345,"Firefox","Address Bar","cpeterson","NEW"," ---","Ctrl+Enter in address bar will open autocomplete-suggested site name instead of the actual text entered + "".com""","2017-03-07 03:37:43",1337682,"2017-01-24 01:02:52","Unspecified",15,,,,0,"Client Software","P3",,"unspecified",0,1,
597237,"Firefox","Address Bar","jhugman","NEW"," ---","""Paste & Go"" should turn into ""Paste & Search"" when contents of the clipboard aren't a URI","2018-10-14 21:18:40",492544,"2010-09-16 15:45:31","All",12,,,,1,"Client Software","P3",,"Trunk",3,13,
1303366,"Firefox","Address Bar","jkt","NEW"," ---","In a containers/contextual-identity tab, the location bar's rightmost icons can be pushed outside out of location bar entirely in a small window (instead of being clipped/ellipsized)","2018-11-05 04:57:25",,"2016-09-16 08:53:28","Unspecified",17,,,,0,"Client Software","P3",,"unspecified",0,6,
1462136,"Firefox","Address Bar","mdeboer","NEW"," ---","Shield: search with awesomebar onboarding study","2018-10-08 12:26:46","1462139, 1462140, 1462144, 1462145, 1462150, 1462151, 1462154, 1462156","2018-05-16 14:26:39","Unspecified",19,,,,0,"Client Software","P3",,"Trunk",0,8,
246237,"Firefox","Address Bar","nobody","NEW"," ---","Ctrl+Backspace in the address bar is incorrectly handled when browser.urlbar.autofill is true","2016-09-08 00:24:45",350079,"2004-06-10 10:12:13","Windows XP",35,"2006-06-15 22:03:27",,,6,"Client Software","P3",,"unspecified",10,22,
333714,"Firefox","Address Bar","nobody","NEW"," ---","browser.urlbar.clickSelectsAll should default to true on all platforms","2018-08-05 06:01:58",1062417,"2006-04-12 06:28:31","Linux",23,"2018-05-24 17:01:10",,,1,"Client Software","P3",,"unspecified",3,15,
405316,"Firefox","Address Bar","nobody","NEW"," ---","properly support quotes (and commas?) in url bar autocomplete for tags","2012-04-10 05:44:54",395452,"2007-11-25 09:50:23","All",3,,,,0,"Client Software","P3",,"Trunk",2,9,
422745,"Firefox","Address Bar","nobody","NEW"," ---","deleting a history entry doesn't replace the address in the location bar","2018-08-07 06:23:37",,"2008-03-13 12:24:30","All",7,,,,2,"Client Software","P3",,"Trunk",4,12,
435932,"Firefox","Address Bar","nobody","NEW"," ---","Same-document URL changes (e.g. clicking anchor links) don't update the URL bar if its value has been edited","2017-05-26 10:04:04",,"2008-05-27 12:21:05","All",13,,,,2,"Client Software","P3",,"Trunk",3,13,
445955,"Firefox","Address Bar","nobody","NEW"," ---","Put search bar keyworded searches in location bar autocomplete","2017-05-26 10:07:59",,"2008-07-18 01:36:45","All",14,,,,5,"Client Software","P3",,"Trunk",12,23,
451587,"Firefox","Address Bar","nobody","NEW"," ---","Location bar will not match on a bookmark's title/""name"" if its url exists in a more recent duplicate bookmark","2017-05-26 10:11:59",,"2008-08-21 11:00:00","All",3,,,,0,"Client Software","P3",,"Trunk",3,6,
469955,"Firefox","Address Bar","nobody","NEW"," ---","Vertical rhythm for Awesome bar","2011-09-12 14:07:10",,"2008-12-17 01:58:20","All",6,,,,0,"Client Software","P3",,"3.0 Branch",1,10,
555694,"Firefox","Address Bar","nobody","NEW"," ---","autocomplete should not suggest switching to the current tab","2018-06-01 14:03:55",582703,"2010-03-29 05:33:23","All",30,,,,10,"Client Software","P3",,"Trunk",19,48,
610357,"Firefox","Address Bar","nobody","NEW"," ---","Show pending URL in location bar (and store for session restore) for tabs with no history, non-web-controlled about:blank loaded and a pending new URL","2018-09-04 01:15:24",,"2010-11-08 05:46:34","All",141,"2010-11-08 15:32:27",,,14,"Client Software","P3",,"Trunk",46,58,
636992,"Firefox","Address Bar","nobody","NEW"," ---","switch to tab entries make it look like deleting autocomplete history items is not effective","2017-03-24 14:09:26",555694,"2011-02-26 04:20:51","All",16,"2011-02-26 17:01:56",,,2,"Client Software","P3",,"Trunk",2,12,
669129,"Firefox","Address Bar","nobody","NEW"," ---","Deleting autocomplete result and hitting Enter should not load the deleted URL","2016-01-28 03:04:50",1236364,"2011-07-04 01:03:50","All",20,,,,3,"Client Software","P3",37,"Trunk",7,17,
712070,"Firefox","Address Bar","nobody","NEW"," ---","Ability to Remove Individual History Suggestion from Awesome Bar with Right Click","2018-05-25 02:57:39",1041761,"2011-12-19 11:30:20","Mac OS X",2,,,,0,"Client Software","P3",,"unspecified",1,2,
